,movieId,imdbId,tmdbId,title,genres,Overview
8801,130452,1791682,252512.0,While We're Young (2014),Comedy|Drama,An uptight documentary filmmaker and his wife find their lives loosened up a bit after befriending a free-spirited younger couple.
8802,130482,41968,27036.0,Too Late for Tears (1949),Crime|Drama|Film-Noir|Mystery|Thriller,"One night on a lonely highway, a speeding car tosses a satchel of money, meant for somebody else, into Jane and Alan Palmer's back seat. Alan wants to turn it over to the police, but Jane persuades him to hang onto it 'for a while'. Soon, the Palmers are traced by one Danny Fuller, a sleazy character who claims the money is his."
8803,130490,2908446,262500.0,Insurgent (2015),Action|Sci-Fi|Thriller,Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart.
8804,130498,120471,39385.0,La vérité si je mens ! (1997),Comedy,"The sentimental and comedic adventures of Eddie, a non-Jew trying to pass as Jewish though totally ignorant of Jewish traditions, as he works in a Jewish community"
8805,130518,468445,213110.0,The Amazing Screw-On Head (2006),Action|Adventure|Animation|Comedy|Sci-Fi,"Based on the award-winning comic book by Mike Mignola (creator of Hellboy), The Amazing Screw-On Head chronicles the adventures of a Civil War-era secret agent with an extraordinary special power who serves under president Abraham Lincoln."
8806,130520,2224026,228161.0,Home (2015),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,"When Earth is taken over by the overly-confident Boov, an alien race in search of a new place to call home, all humans are promptly relocated, while all Boov get busy reorganizing the planet. But when one resourceful girl, Tip, manages to avoid capture, she finds herself the accidental accomplice of a banished Boov named Oh. The two fugitives realize there’s a lot more at stake than intergalactic relations as they embark on the road trip of a lifetime."
8807,130576,2649554,245703.0,Midnight Special (2015),Drama|Sci-Fi,A father and son go on the run after the dad learns his child possesses special powers.
8808,130578,2515034,266396.0,"Gunman, The (2015)",Action|Thriller,"Eight years after fleeing the Congo following his assassination of that country's minister of mining, former assassin Jim Terrier is back, suffering from PTSD and digging wells to atone for his violent past. After an attempt is made on his life, Terrier flies to London to find out who wants him dead -- and why. Terrier's search leads him to a reunion with Annie, a woman he once loved, who is now married to an oily businessman with dealings in Africa."
8809,130634,2820852,168259.0,Furious 7 (2015),Action|Crime|Thriller,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.
8810,130686,2118624,293970.0,The Final Girls (2015),Comedy|Horror,"A young woman grieving the loss of her mother, a famous scream queen from the 1980s, finds herself pulled into the world of her mom's most famous movie. Reunited, the women must fight off the film's maniacal killer."
8811,130840,3395184,241855.0,Spring (2015),Horror|Romance|Sci-Fi,"A young man in a personal tailspin flees the US to Italy, where he sparks up a romance with a woman harboring a dark, primordial secret."
8812,130842,4475970,327029.0,Power/Rangers (2015),Action|Adventure|Sci-Fi,"Deboot of the Power Rangers. Joseph Kahn's take on the FAN FILM. Not a pilot, not a series, not for profit, strictly for exhibition. This is a bootleg experiment not affiliated or endorsed by Saban Entertainment or Lionsgate nor is it selling any product. He claims no rights to any of the characters. This is the NSFW version."
8813,130970,484855,13015.0,George Carlin: Life Is Worth Losing (2005),Comedy,"Carlin returns to the stage in his 13th live comedy stand-up special, performed at the Beacon Theatre in New York City for HBO®. His spot-on observations on the deterioration of human behavior include Americans’ obsession with their two favorite addictions - shopping and eating; his creative idea for The All-Suicide Channel, a new reality TV network; and the glorious rebirth of the planet to its original pristine condition - once the fires and floods destroy life as we know it."
8814,130976,2182001,184155.0,Legend No. 17 (2013),Drama,"Biopic of Russian ice hockey legend Valeri Kharlamov from early childhood, rising to the pinnacle of the sport and his untimely death"
8815,130978,87650,32334.0,Love and Pigeons (1985),Comedy|Romance,"Shown a life in the remote siberian village. Vasia, who never leave his family, village, comes to pass summer holiday on the Black Sea. New world, new people - so, hi's temted by a half-crazy woman (Raisa Zaharovna). And after short time Vasia returns to his wife and children."
8816,131013,2561572,257091.0,Get Hard (2015),Comedy|Crime,"When obscenely rich hedge-fund manager James is convicted of fraud and sentenced to a stretch in San Quentin, the judge gives him one month to get his affairs in order. Knowing that he won't survive more than a few minutes in prison on his own, James desperately turns to Darnell-- a black businessman who's never even had a parking ticket -- for help. As Darnell puts James through the wringer, both learn that they were wrong about many things, including each other."
8817,131023,3892434,305091.0,That Sugar Film (2014),Documentary,"One man's journey to discover the bitter truth about sugar. Damon Gameau embarks on a unique experiment to document the effects of a high sugar diet on a healthy body, consuming only foods that are commonly perceived as 'healthy'. Through this entertaining and informative journey, Damon highlights some of the issues that plague the sugar industry, and where sugar lurks on supermarket shelves."
8818,131098,2204315,238302.0,Saving Santa (2013),Animation|Children|Comedy,"A lowly stable elf finds that he is the only one who can stop an invasion of the North Pole by using the secret of Santa's Sleigh, a TimeGlobe, to travel back in time to Save Santa - twice."
8819,131104,64146,33436.0,The Brain (1969),Comedy|Crime,"Arthur and Anatole are two little robbers. They want to rob money, money that will travel in a special train from Paris to Bruxelles. They don't know that other people have planned to do the same thing."
8820,131130,1114698,24696.0,Tom and Jerry: A Nutcracker Tale (2007),Animation|Comedy,"A holiday themed animated direct-to-video film starring Academy Award-winners, Tom and Jerry. It uses a good deal of Tchaikovsky's famous ballet The Nutcracker as background music. This film would be the last animated production for Tom and Jerry co-creator, Joseph Barbera, who would die on December 18, 2006. The film features all of the exaggerated violence usually found in Tom and Jerry."
8821,131237,1595366,35428.0,What Men Talk About (2010),Comedy,"Four old friends - Kamil, Lesha, Sasha and Slava - all well-to-do professionals in their late 30s embarking on a two days road trip from Moscow to Odessa. They wish to escape the metropolis and the everyday routine of work, family and girlfriends to relax in a nightclub run by Slava's friend and to see the popular band B-2 show."
8822,131439,2393845,237756.0,Kill Me Three Times (2014),Thriller,"While on a seemingly routine job, a jaded hit man discovers that he's not the only one with his target in the crosshairs."
8823,131480,2548208,298093.0,Poker Night (2014),Action|Crime|Thriller,"When a new detective is caught by a vicious psychopath and locked in a basement, he must use the knowledge he learned from some of the best detectives at Poker Night, then match wits against his captor."
8824,131578,107930,44664.0,Reckless Kelly (1994),Comedy,"A satirical take on a modern day Ned Kelly who is forced to Hollywood in order to make enough money to save his family's land. As it goes against his belief, he cannot simply rob banks for his own benefit (all money goes to the poor). Ned is forced to find another way to come up with the $1 million required to save his family island."
8825,131610,92216,46836.0,Willy/Milly (1986),Comedy|Fantasy,"Milly is annoyed whenever her mom tells her to behave more appropriate for a girl. She's just not interested in fancy dresses or prom dances. Some day her best friend's little brother offers her a potion which can make her deepest wish come true during a solar eclipse. She goes through with it and ends up with male genitals, additionally. So she has to decide if she wants to life as boy or girl. Her father, who always wanted a son, supports her in checking out life as a boy. Hence Milly changes school and starts out as Willy."
8826,131656,2872750,263109.0,Shaun the Sheep Movie (2015),Adventure|Animation|Children|Comedy,"When Shaun decides to take the day off and have some fun, he gets a little more action than he bargained for. A mix up with the Farmer, a caravan and a very steep hill lead them all to the Big City and it's up to Shaun and the flock to return everyone safely to the green grass of home."
8827,131714,2493486,308504.0,Last Knights (2015),Action|Adventure,"When an evil emperor executes their leader, his band of knights – bound by duty and honour – embarks on a journey of vengeance that will not come to an end until they've destroyed their mortal foe."
8828,131724,4299972,321640.0,The Jinx: The Life and Deaths of Robert Durst (2015),Documentary,None
8829,131739,4324274,321528.0,Batman vs. Robin (2015),Action|Adventure|Animation,"Damian Wayne is having a hard time coping with his father's ""no killing"" rule. Meanwhile, Gotham is going through hell with threats such as the insane Dollmaker, and the secretive Court of Owls."
8830,131749,2922440,268523.0,Libre et assoupi (2014),Comedy,"Sebastian has one ambition in life: to do nothing. His horizon is his couch. His life he does not want to live but contemplate. But today, if you do nothing - You are nothing. So driven by his two roommates, that chain internships and odd jobs, decided to Anna and not quite decided Bruno, Sebastien will have to - A little."
8831,131796,2404425,304357.0,Woman in Gold (2015),Drama,"Maria Altmann, an octogenarian Jewish refugee, takes on the Austrian government to recover a world famous painting of her aunt plundered by the Nazis during World War II, she believes rightfully belongs to her family. She did so not just to regain what was rightfully hers, but also to obtain some measure of justice for the death, destruction, and massive art theft perpetrated by the Nazis."
8832,131826,4073952,320996.0,Iliza Shlesinger: Freezing Hot (2015),Comedy,"Smart and brazen comedian Iliza Shlesinger shares her unflinchingly honest observations on the differences between men and women. Filled with hashtag-able catch phrases, this is a laugh-out-loud revelation exposing some of women’s best kept - and ugliest - secrets, including truths about first date attire, fantasy break-ups and the tireless pursuit of not being cold while still looking hot."
8833,131920,2962876,228108.0,The Road Within (2014),Comedy|Drama,A young man with Tourette's Syndrome embarks on a road trip with his recently-deceased mother's ashes.
8834,131934,89538,30296.0,The Malibu Bikini Shop (1986),Comedy,"After inheriting a failing bikini shop, two recent grads decide to make a go of it. One, in the hopes of building it into a successful business, the other, in the hopes of getting to look at lots of women in (and out) of swimsuits. As they try more and more outrageous ways of drumming up business, their antics begin attracting some unwanted attention. Written by Jean-Marc Rocher"
8835,132046,1964418,158852.0,Tomorrowland (2015),Action|Adventure|Children|Mystery|Sci-Fi,"Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as ""Tomorrowland."""
8836,132084,113638,335145.0,Let It Be Me (1995),(no genres listed),"Right after getting engaged, a man starts taking dance lessons."
8837,132153,2656588,253303.0,Buzzard (2015),Comedy|Drama|Horror,"Paranoia forces small-time scam artist Marty to flee his hometown and hide out in a dangerous Detroit. With nothing but a pocket full of bogus checks, his Power Glove, and a bad temper, the horror metal slacker lashes out."
8838,132157,3450650,256961.0,Paul Blart: Mall Cop 2 (2015),Action|Comedy|Crime,"Security guard Paul Blart is headed to Las Vegas to attend a Security Guard Expo with his teenage daughter Maya before she departs for college. While at the convention, he inadvertently discovers a heist - and it's up to Blart to apprehend the criminals."
8839,132333,3149640,278990.0,Seve (2014),Documentary|Drama,"Despite being blocked at almost every turn in pursuit of the sport he loved, Seve Ballesteros fought against adversity to become the most spectacular and charismatic golfer to ever play the game."
8840,132335,3365778,270400.0,Breathe (2014),Drama,"Charlie, a 17-year-old girl tortured by doubt, is thrilled when she becomes friends with Sarah, but when Sarah tires of Charlie and looks for a new friend, their relationship takes an ominous turn."
8841,132362,124770,14572.0,Patlabor 2: The Movie (1993),Action|Animation|Sci-Fi,"A Japanese police unit who use giant anthropomorphic robots (called Labors) is caught up in a political struggle between the civilian authorities and the military when a terrorist act is blamed on an Air Force jet. With the aid of a government agent, the team gets close to a terrorist leader to stop things from going out of control when after the military is impelled to impose martial law."
8842,132422,3104930,278316.0,Da Sweet Blood of Jesus (2014),Comedy|Romance|Thriller,"Dr. Hess Green becomes cursed by a mysterious ancient African artifact and is overwhelmed with a newfound thirst for blood. Soon after his transformation he enters into a dangerous romance with Ganja Hightower that questions the very nature of love, addiction, sex, and status."
8843,132424,2726560,228205.0,The Longest Ride (2015),Drama|Romance,The lives of a young couple intertwine with a much older man as he reflects back on a lost love while he's trapped in an automobile crash.
8844,132454,1555440,254936.0,Girltrash: All Night Long (2014),Comedy|Crime|Drama,"The story of five girls and one epic night. The girls will find love, lust, girl-fights, rock and roll, and a whole lot of stoned sorority girls."
8845,132462,3622332,313074.0,Sword of Vengeance (2014),Action|Adventure|Drama,"Returning to his homeland after years of slavery, a Norman prince seeks revenge on his father's  murderer – his ruthless uncle, Earl Durant. Gaining the trust of a band of exiled farmers, he leads them into battle against Durant, exploiting them in his inexorable quest for vengeance. As one by one they are slaughtered in the brutal battle, will the prince sacrifice everything an everyone to fulfil his quest for blood?"
8846,132488,2404299,319389.0,Lovesick (2014),Comedy|Romance,"The story of Charlie Darby, who has everything going for him: a great job, friends, family, the whole package. The one thing Charlie doesn't have is love, because every time he gets close, he goes clinically insane. When he meets the perfect girl, Charlie must overcome his psychosis to claim his chance at true love."
8847,132496,1772288,256924.0,Danny Collins (2015),Comedy|Drama,An ageing rock star decides to change his life when he discovers a 40-year-old letter written to him by John Lennon.
8848,132584,327698,50794.0,The Even Stevens Movie (2003),Children|Comedy,"The Stevens think that they've won an all-expenses-paid trip to an island that's halfway around the world. When their house is destroyed, their food stolen, and their bacon eaten, the Stevens family breaks apart in front of all their friends on live national television, while the island itself is only a short distance away from Sacramento!"
8849,132618,2044801,192712.0,Kite (2014),Action|Crime|Drama|Mystery|Thriller,"Based on the groundbreaking, cult classic anime, KITE tells the story of Sawa, a young woman living in a corrupt society where crime and gangs terrorize the streets. When Sawa's mother and policeman father are found victims of a grisly double homicide, she begins a ruthless pursuit for the man who murdered them. With the help of her father's ex-partner, Karl Aker, and a mysterious friend from her past, she becomes a merciless teen assassin, blasting her way through the dark world of human trafficking only to uncover a devastating truth"
8850,132660,3064298,332340.0,Man Up (2015),Comedy|Romance,"A 34 year old single woman, Nancy, hung-over again, exhausted by the endless fruitless set ups by her friends, traveling across London to toast another 10 years of her parent's successful happy magical marriage runs in with a 40 year old divorcee, Jack, who mistakes her for his 24 year old blind date. Nancy, deciding to go with it, happens to hop on the most chaotic yet hilarious journey of her life which neither of them will ever forget."
8851,132796,2126355,254128.0,San Andreas (2015),Action|Drama|Thriller,"In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey across the state in order to rescue his estranged daughter."
8852,132800,2788716,284537.0,Welcome to Me (2014),Comedy|Drama,"A year in the life of Alice Klieg, a woman with Borderline personality disorder who wins the Mega Millions lottery, quits her meds and buys her own talk show."
8853,132888,3098812,300302.0,Comedy Central Roast of James Franco (2013),Comedy,It's James Franco's turn to step in to the celebrity hot seat for the latest installment of The Comedy Central Roast.
8854,133115,3699674,268159.0,We Could Be King (2014),Documentary,"Germantown and Martin Luther King High Schools were bitter rivals for over 40 years. This past year, a budget crisis caused Philadelphia to lay off over 4000 employees and close 37 schools, including Germantown High. Now Germantown must merge with their former rival, King. Against overwhelming odds, a 27-year old first time head coach and a new principal fight to inspire young men from difficult circumstances to come together and lift each other toward a better future."
8855,133195,2679042,249070.0,Hitman: Agent 47 (2015),Action|Crime|Thriller,An assassin teams up with a woman to help her find her father and uncover the mysteries of her ancestry.
8856,133217,4312536,335819.0,B/W (2015),Comedy|Crime|Sci-Fi,Nurick and Yaroslav are trying to robe a criminal boss. Unfortunately Nurick dies but returns to the world with a mission: to be the guardian angel of Yaroslav.
8857,133281,3623726,275601.0,Ricki and the Flash (2015),Comedy|Drama,"Meryl Streep stars as Ricki Rendazzo, a guitar heroine who made a world of mistakes as she followed her dreams of rock-and-roll stardom. Returning home, Ricki gets a shot at redemption and a chance to make things right as she faces the music with her family."
8858,133365,3155242,306482.0,Partisan (2015),Drama|Thriller,"On the edge of a crumbling city, 11-year-old Alexander lives in a sequestered commune alongside other children, their mothers, and charismatic leader, Gregori. Gregori teaches the children how to raise livestock, grow vegetables, work as a community - and how to kill. With the birth of a new baby brother weighing on his mind, Alexander begins to question Gregori’s overpowering influence on the children and their training to become assassins. Threatened by his increasing unwillingness to fall in line, Gregori’s behavior turns erratic and adversarial toward the child he once considered a son. With the two set dangerously at odds and the commune’s way of life disintegrating, the residents fear a violent resolution is at hand."
8859,133377,3327624,301728.0,Infini (2015),Horror|Sci-Fi|Thriller,"A search and rescue team are transported through deep space to a distant mining colony to save the sole survivor of a biological outbreak.  During their mission, they find a lethal weapon which is set to arrive on Earth within the hour."
8860,133419,2848292,254470.0,Pitch Perfect 2 (2015),Comedy,"The Bellas are back, and they are better than ever. After being humiliated in front of none other than the President of the United States of America, the Bellas are taken out of the Aca-Circuit. In order to clear their name, and regain their status, the Bellas take on a seemingly impossible task: winning an international competition no American team has ever won. In order to accomplish this monumental task, they need to strengthen the bonds of friendship and sisterhood and blow away the competition with their amazing aca-magic! With all new friends and old rivals tagging along for the trip, the Bellas can hopefully accomplish their dreams."
8861,133545,2980472,258099.0,Just Before I Go (2014),Comedy|Drama,"Ted Morgan has been treading water for most of his life. After his wife leaves him, Ted realizes he has nothing left to live for.  Summoning the courage for one last act, Ted decides to go home and face the people he feels are responsible for creating the shell of a person he has become.  But life is tricky.  The more determined Ted is to confront his demons, to get closure, and to withdraw from his family, the more Ted is yanked into the chaos of their lives. So, when Ted Morgan decides to kill himself, he finds a reason to live."
8862,133645,2402927,258480.0,Carol (2015),Drama|Romance,"In 1950s New York, a department-store clerk who dreams of a better life falls for an older, married woman."
8863,133712,76727,31139.0,Office Romance (1977),Comedy|Romance,"Anatoli Yefremovich Novoseltsev works in a statistics institution, whose director is an unattractive and bossy woman. An old friend of his, Yuri Grigorievich Samokhvalov, who gets appointed assistant director of the institution, wants to make Novoseltsev the head of the department but encounters objections from Ludmila Prokopievna Kalugina, the director. Samokhvalov then advises Novoseltsev to lightly hit on the boss. Ironically, Novoseltsev and Kalugina fall in love with each other..."
8864,133716,55400,42279.0,Bootleggers (1961),Comedy|Crime,"This is the second silent (save for a song) slapstick comedy short about adventures of Worldly, Coward, and Fool. In a small hunting lodge three friends are making illegal moonshine. Bottled ""product"" fills shelves quickly. Life is good. But their dog Barbos doesn't understand that bringing a moonshine condenser coil to a police station is a bad idea..."
8865,133771,3464902,254320.0,The Lobster (2015),Comedy|Romance|Sci-Fi,"In a dystopian near future, single people, according to the laws of The City, are taken to The Hotel, where they are obliged to find a romantic partner in forty-five days or are transformed into beasts and sent off into The Woods."
8866,133780,3499048,256057.0,Güeros (2014),Comedy|Drama,"Set amidst the 1999 student strikes in Mexico City, this coming-of-age tale finds two brothers venturing through the city in a sentimental search for an aging legendary musician. Shot in black-and-white, Güeros brims with youthful exuberance."
8867,133782,1881002,287424.0,Maggie (2015),Drama|Horror|Thriller,"There's a deadly zombie epidemic threatening humanity, but Wade, a small-town farmer and family man, refuses to accept defeat even when his daughter Maggie becomes infected. As Maggie's condition worsens and the authorities seek to eradicate those with the virus, Wade is pushed to the limits in an effort to protect her. Joely Richardson co-stars in this post-apocalyptic thriller."
8868,133798,2967224,268920.0,Hot Pursuit (2015),Action|Comedy,An uptight by-the-book cop must protect the widow of a drug boss from crooked cops and gunmen.
8869,133802,3205376,223485.0,Slow West (2015),Action|Thriller|Western,"In the Old West, a 17-year-old Scottish boy teams up with a mysterious gunman to find the woman with whom he is infatuated."
8870,133832,2403021,171424.0,The Green Inferno (2014),Horror|Thriller,"A group of student activists travel from New York City to the Amazon to save the rainforest.  However, once they arrive in this vast green landscape, they soon discover that they are not alone… and that no good deed goes unpunished."
8871,133867,1731701,248574.0,Barely Lethal (2015),Action|Adventure|Comedy,"A 16-year-old international assassin yearning for a ""normal"" adolescence fakes her own death and enrolls as a senior in a suburban high school. She quickly learns that being popular can be more painful than getting water-boarded."
8872,133879,60330,5061.0,Carry On Don't Lose Your Head (1966),Comedy,"The time of the French revolution, and Citizen Robespierre is beheading the French aristocracy. When word gets to England, two noblemen, Sir Rodney Ffing and Lord Darcy take it upon themselves to aid their French counterparts. Sir Rodney is a master of disguise, and becomes ""the black fingernail"", scourge of Camembert and Bidet, leaders of the French secret police..."
8873,134004,439876,25973.0,What Love Is (2007),Comedy|Romance,"It's Valentine's Day and Tomhas big plans. He's about to get engaged and has a surprise party planned to share the good news with friends. But things take a turn for the worse. Tom returns home only to discover his girlfriend has packed up and left him. Now, instead of a surprise party, the surprise is on Tom. Fortunately, his friends are there to help him make sense of it all."
8874,134019,59855,47759.0,The Monkey King (1964),Animation,"Havoc in Heaven, also known as Uproar in Heaven, is a Chinese animated feature film directed by Wan Laiming and produced by all four of the Wan brothers. The film was created at the height of the Chinese animation industry in the 1960s, and received numerous awards. It earned the brothers domestic and international recognition. The stylized animation and drums and percussion accompaniment used in this film are heavily influenced by Beijing Opera traditions."
8875,134021,2486678,259954.0,5 to 7 (2014),Comedy|Drama|Romance,A young writer begins an affair with an older woman from France whose open marriage to a diplomat dictates that they can meet only between the hours of 5 p.m. to 7 p.m.
8876,134041,72613,20870.0,Afonya (1975),Comedy|Drama|Romance,"The 1975 film by Georgi Daneliya ""Afonya"" was an unexpected commercial hit in USSR. The main character ""Afonya"" Borshev is a plumber, who spends his life partying with ""buddies"", many of whom he doesn't even remember after nights of heavy drinking. His wife leaves him, his boss places him on probation, his whole life is falling apart, but he doesn't realize it. Afonya met Katya at a dance club, yet didn't pay her much attention. But she is the one, who can save him... In this movie Daneliya achieves a perfect balance of satire and drama. Quotes from the movie gained a cult status in USSR."
8877,134095,874952,104522.0,My Love (2006),Animation|Drama,"In nineteenth-century Russia, a teenage boy in search of love is drawn to two very different women."
8878,134109,1217565,25936.0,Radio Day (2008),Comedy,One (and not the most easy one) day from the life of a big Moscow radio station.
8879,134130,3659388,286217.0,The Martian (2015),Adventure|Drama|Sci-Fi,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive."
8880,134158,2948790,333381.0,Return to Sender (2015),Thriller,A nurse living in small town goes on a blind date with a man who is not the person he says he is.
8881,134170,3472226,251516.0,Kung Fury (2015),Action|Comedy|Fantasy|Sci-Fi,"During an unfortunate series of events, a friend of Kung Fury is assassinated by the most dangerous kung fu master criminal of all time, Adolf Hitler, a.k.a Kung Führer.  Kung Fury decides to travel back in time to Nazi Germany in order to kill Hitler and end the Nazi empire once and for all."
8882,134184,1198196,20963.0,Elections Day (2007),Comedy,The employees of a radio station in Moscow are forced to organize the elections campaign for a future governor in one of Russia districts.
8883,134214,3312830,310593.0,Youth (2015),Drama,"YOUTH explores the lifelong bond between two friends vacationing in a luxury Swiss Alps lodge as they ponder retirement. While Fred has no plans to resume his musical career despite the urging of his loving daughter Lena, Mick is intent on finishing the screenplay for what may be his last important film for his muse Brenda. And where will inspiration lead their younger friend Jimmy, an actor grasping to make sense of his next performance?"
8884,134246,3247714,334074.0,Survivor (2015),Action|Thriller,"A Foreign Service Officer in London tries to prevent a terrorist attack set to hit New York, but is forced to go on the run when she is framed for crimes she did not commit."
8885,134248,4382552,318256.0,Hot Girls Wanted (2015),Documentary,A first-ever look at the realities of the professional “amateur” porn world and the steady stream of 18-to-19-year old girls entering into it.
8886,134252,80037,27937.0,That Munchhausen (1979),Comedy|Drama|Fantasy,"A philosophical and poetic portrait of the famous (or maybe infamous?) Baron Munchhausen. His crazy, yet very merriment, stories, views and behavior is what sets him apart from others. He becomes alienated from the society that failed to grasp his brilliance. In fact, his brilliance is what underlines the faults with the society itself. It's a beautiful yet tragic story that is filled with dense and intellectual dialogue."
8887,134326,80439,10986.0,The Taming of the Scoundrel (1980),Comedy,"A rich farmer is well known for being very unkind. He's misanthropic, misogynous and cantankerous. Until he meets by chance a gorgeous girl..."
8888,134334,419058,20359.0,Phir Hera Pheri (2006),Comedy,"Babu Rao, Raju and Shyam, are living happily after having risen from rags to riches. Still, money brings the joy of riches and with it the greed to make more money - and so, with a don as an unknowing investor, Raju initiates a new game."
8889,134368,3079380,238713.0,Spy (2015),Action|Comedy|Crime,"A desk-bound CIA analyst volunteers to go undercover to infiltrate the world of a deadly arms dealer, and prevent diabolical global disaster."
8890,134393,3152624,271718.0,Trainwreck (2015),Comedy|Romance,"Having thought that monogamy was never possible, a commitment-phobic career woman may have to face her fears when she meets a good guy."
8891,134515,85204,17381.0,BMX Bandits (1983),Adventure|Crime|Drama,"Teens P.J. and Goose get their thrills on BMX bikes, performing hair-raising tricks all across Sydney, Australia. Along with their new friend Judy, they discover a box of walkie-talkies -- and find out that a gang of criminals intends to use them to monitor police signals during a bank robbery. When the young trio snatches the devices, it propels them on a hair-raising adventure in which their pedaling skills might just save their necks."
8892,134524,3817848,280276.0,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles (2014),Documentary,"In the spring of 1984, a strange new comic book sat beside cash registers in select shops, too big to fit in the racks, and too weird to ignore. Eastman and Laird's Teenage Mutant Ninja Turtles presented a completely original breed of super hero. It was too bizarre, too crazy. It broke all the rules and should never have worked. Until it sold out. Again and again and again. For 30 years. Now, peek under the shell and see how this so-called ""happy accident"" defied every naysayer to become one of the most popular and beloved franchises in the world."
8893,134528,1243974,222936.0,Aloha (2015),Comedy|Drama|Romance,A celebrated military contractor returns to the site of his greatest career triumphs and re-connects with a long-ago love while unexpectedly falling for the hard-charging Air Force watchdog assigned to him.
8894,134775,3672840,300168.0,Dragon Blade (2015),Action|Adventure|Drama,"Huo An, the commander of the Protection Squad of the Western Regions, was framed by evil forces and becomes enslaved. On the other hand, a Roman general escapes to China after rescuing the Prince. The heroic duo meet in the Western Desert and a thrilling story unfolds."
8895,134783,1674771,188222.0,Entourage (2015),Comedy,"Movie star Vincent Chase, together with his boys, Eric, Turtle and Johnny, are back…and back in business with super agent-turned-studio head Ari Gold. Some of their ambitions have changed, but the bond between them remains strong as they navigate the capricious and often cutthroat world of Hollywood."
8896,134796,4393514,321109.0,Bitter Lake (2015),Documentary,An experimental documentary that explores Saudi Arabia's relationship with the U.S. and the role this has played in the war in Afghanistan.
8897,134808,3133722,343371.0,No Way Jose (2015),Comedy,"Jose Stern, an erstwhile indie-rocker relegated to playing children's birthday parties, is on the verge of turning 40 and at a crossroads in his life."
8898,134847,1924273,86541.0,Ghost Graduation (2012),Comedy,A teacher with paranormal abilities helps a group of ghosts graduate high school.
8899,134849,45708,53210.0,Duck Amuck (1953),Animation|Children|Comedy,"The short-tempered Daffy Duck must improvise madly as the backgrounds, his costumes, the soundtrack, even his physical form, shifts and changes at the whim of the animator."
8900,134853,2096673,150540.0,Inside Out (2015),Adventure|Animation|Children|Comedy|Drama|Fantasy,"Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Riley's guiding emotions— Joy, Fear, Anger, Disgust and Sadness—live in Headquarters, the control centre inside Riley's mind, where they help advise her through everyday life and tries to keep things positive, but the emotions conflict on how best to navigate a new city, house and school."
8901,134859,2415458,307931.0,The Wolfpack (2015),Documentary,"Locked away from society in an apartment on the Lower East Side of Manhattan, the Angulo brothers learn about the outside world through the films that they watch. Nicknamed ‘The Wolfpack’, the brothers spend their childhood reenacting their favorite films using elaborate home-made props and costumes. Their world is shaken up when one of the brothers escapes and everything changes."
8902,134861,3043546,250556.0,Trevor Noah: African American (2013),(no genres listed),"Internationally acclaimed comedian Trevor Noah challenges the status quo through his unique perspective, breaking down cultural flaws on all sides and finding our mutual connections with laughter. Born a mixed-race child in South Africa under Apartheid, 'Trevor Noah: African American' is Noah¿s search for identity in a world obsessed with labels."
8903,134881,903657,271714.0,Love & Mercy (2014),Drama,"In the late 1960s, the Beach Boys' Brian Wilson stops touring, produces ""Pet Sounds"" and begins to lose his grip on reality. By the 1980s, Wilson, under the sway of a controlling therapist, finds a savior in Melinda Ledbetter."
8904,135133,1951266,131634.0,The Hunger Games: Mockingjay - Part 2 (2015),Adventure|Sci-Fi,"With the nation of Panem in a full scale war, Katniss confronts President Snow in the final showdown. Teamed with a group of her closest friends – including Gale, Finnick, and Peeta – Katniss goes off on a mission with the unit from District 13 as they risk their lives to stage an assassination attempt on President Snow who has become increasingly obsessed with destroying her. The mortal traps, enemies, and moral choices that await Katniss will challenge her more than any arena she faced in The Hunger Games."
8905,135137,2120120,257344.0,Pixels (2015),Action|Comedy|Sci-Fi,Video game experts are recruited by the military to fight 1980s-era video game characters who've attacked New York.
8906,135143,3183660,259316.0,Fantastic Beasts and Where to Find Them (2016),Fantasy,"In 1926, Newt Scamander arrives at the Magical Congress of the United States of America with a magically expanded briefcase, which houses a number of dangerous creatures and their habitats. When the creatures escape from the briefcase, it sends the American wizarding authorities after Newt, and threatens to strain even further the state of magical and non-magical relations."
8907,135198,1585255,42293.0,The Hairdresser (2010),Comedy|Drama,"When a salon refuses to hire her because of her plump figure, irrepressible hair stylist Kathi plots revenge by opening her own beauty parlor next door. But when she faces a cash-flow problem, Kathi resorts to some creative means of raising capital."
